"","id","weight","week","bi.week","state","county.fips","senate.topline","governor.topline","biden.approval","presvote2020","pid","ideology","most.important.problem","abortion.policy","age","race","gender","hispanic","education"
"2716",118167552606,0.876298869160871,44,22,"AZ",NA,"Democrat","Other/Would not Vote","Somewhat disapprove","dem","Democrat","Moderate",NA,"Illegal in all cases",60,"hispanic","female",TRUE,"Did not complete high school"
"2717",118167994032,0.498878510794579,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Independent","Conservative",NA,NA,67,"white","female",FALSE,"Associate's degree"
"2718",118167016857,0.731960348296304,44,22,"AZ",NA,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",51,"white","male",FALSE,"Some college"
"2719",118167942867,0.895821305131902,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,NA,74,"white","female",FALSE,"Some college"
"2720",118167788665,0.310089563893147,44,22,"AZ","04019","Republican","Republican","Somewhat disapprove","dem","Independent","Conservative",NA,"Illegal in most cases",45,"hispanic","male",TRUE,"Some college"
"2721",118166487684,0.357782767095476,44,22,"AZ",NA,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",68,"white","male",FALSE,"College graduate"
"2722",118165540673,0.121762885095713,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",51,"white","female",FALSE,"High school or G.E.D."
"2723",118168412128,0.220125757060858,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Independent","Moderate",NA,"Illegal in most cases",35,"other","male",FALSE,"High school or G.E.D."
"2724",118166103992,0.512756905045914,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Independent","Very conservative",NA,NA,75,"other","male",FALSE,"Post graduate degree"
"2725",118168430803,0.541161793024281,44,22,"AZ","04019","Democrat","Democrat","Somewhat approve","dem","Independent","Very liberal",NA,"Legal in all cases",34,"white","female",FALSE,"Post graduate degree"
"2726",118166372272,0.599797847043099,44,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Independent","Moderate",NA,"Legal in all cases",75,"white","female",FALSE,"College graduate"
"2727",118167491457,0.54135419353795,44,22,"AZ","04019","Democrat","Democrat","Somewhat approve","dem","Independent","Moderate",NA,"Legal in all cases",76,"white","male",FALSE,"Post graduate degree"
"2728",118166844252,0.328964179213433,44,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Independent","Moderate",NA,"Legal in most cases",75,"white","female",FALSE,"College graduate"
"2729",118167536302,0.16872940817552,44,22,"AZ","04019","Democrat","Democrat","Somewhat approve","dem","Independent","Moderate",NA,"Illegal in most cases",58,"white","male",FALSE,"College graduate"
"2730",118166503541,0.237103556577304,44,22,"AZ","04019","Democrat","Democrat","Somewhat approve","dem","Independent","Moderate",NA,"Legal in most cases",72,"white","female",FALSE,"College graduate"
"2731",118166419920,0.39614687807236,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,"Legal in most cases",65,"white","female",FALSE,"College graduate"
"2732",118166142323,0.336667086621082,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",56,"hispanic","male",TRUE,"College graduate"
"2733",118168667622,1.23279381516152,44,22,"AZ","04019","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Legal in most cases",78,"white","female",FALSE,"Associate's degree"
"2734",118167981034,1.22029767564662,44,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Democrat","Very liberal",NA,"Legal in all cases",33,"white","female",FALSE,"High school or G.E.D."
"2735",118167894246,0.244236805031824,44,22,"AZ","04019","Other/Would not Vote","Other/Would not Vote","Strongly disapprove","dnv/other","Republican","Moderate",NA,"Illegal in all cases",19,"other","female",TRUE,"High school or G.E.D."
"2736",118168008468,0.0688841796719979,44,22,"AZ","04019","Other/Would not Vote","Other/Would not Vote","Somewhat disapprove","dnv/other","Independent","Very liberal",NA,NA,38,"other","female",FALSE,"Did not complete high school"
"2737",118166474733,0.399493140596429,44,22,"AZ","04017","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",44,"white","male",FALSE,"College graduate"
"2738",118166122712,0.300113962876269,44,22,"AZ","04017","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",55,"white","male",FALSE,"High school or G.E.D."
"2739",118167261935,1.22559466665521,44,22,"AZ","04017","Democrat","Democrat","Somewhat approve","dem","Independent","Very liberal",NA,"Legal in all cases",30,"white","female",FALSE,"Associate's degree"
"2740",118167491690,0.394322730440507,44,22,"AZ","04001","Democrat","Democrat","Somewhat approve","dem","Democrat","Liberal",NA,"Legal in most cases",63,"white","female",FALSE,"College graduate"
"2741",118165651542,0.810507342970355,44,22,"AZ","04001","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Legal in most cases",55,"white","female",FALSE,"Associate's degree"
"2742",118168461186,0.80911357516781,44,22,"AZ","04017","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",72,"white","male",FALSE,"Associate's degree"
"2743",118167336011,2.72676078942255,44,22,"AZ",NA,"Democrat","Democrat","Somewhat disapprove","dnv/other","Independent","Moderate",NA,"Legal in most cases",66,"white","male",FALSE,"Some college"
"2744",118168556488,0.435590542678179,44,22,"AZ","04001","Democrat","Democrat","Strongly approve","dem","Independent","Liberal",NA,"Legal in all cases",70,"white","female",FALSE,"Post graduate degree"
"2745",118168435997,0.399493140596429,44,22,"AZ","04017","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",44,"white","male",FALSE,"College graduate"
"2746",118167734433,0.435590542678179,44,22,"AZ","04005","Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",73,"white","female",FALSE,"Post graduate degree"
"2747",118166500164,0.355808867567907,44,22,"AZ","04005","Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in most cases",63,"white","male",FALSE,"Post graduate degree"
"2748",118167976162,0.456638170456791,44,22,"AZ",NA,"Republican","Republican","Strongly disapprove","dem","Independent","Moderate",NA,"Illegal in most cases",40,"other","male",FALSE,"Post graduate degree"
"2749",118168802992,0.460048899792508,44,22,"AZ","04005","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",49,"other","female",TRUE,"College graduate"
"2750",118167591737,0.393365159397561,44,22,"AZ","04005","Democrat","Democrat","Somewhat approve","dem","Republican","Conservative",NA,"Legal in most cases",68,"white","male",FALSE,"Post graduate degree"
"2751",118168907892,0.153360547322986,44,22,"AZ","04005","Republican","Republican","Strongly disapprove","rep","Independent",NA,NA,NA,60,"white","male",FALSE,"College graduate"
"2752",118167955017,0.368810894722583,44,22,"AZ","04005","Democrat","Democrat","Strongly approve","dem","Democrat","Very conservative",NA,"Legal in all cases",56,"other","female",FALSE,"Some college"
"2753",118166257780,0.399082435061509,44,22,"AZ","04005","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",44,"white","male",FALSE,"Post graduate degree"
"2754",118166419064,0.8879269029783,44,22,"AZ","04005","Republican","Republican","Strongly disapprove","rep","Independent","Moderate",NA,"Legal in all cases",48,"hispanic","male",TRUE,"Some college"
"2755",118167702026,0.356085627662029,44,22,"AZ",NA,"Democrat","Democrat","Strongly disapprove","dem","Democrat","Moderate",NA,"Legal in all cases",59,"white","male",FALSE,"College graduate"
"2756",118168812570,0.796480445502581,44,22,"AZ","04005","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in all cases",58,"hispanic","female",TRUE,"High school or G.E.D."
"2757",118166457860,0.410699739977845,44,22,"AZ","04017","Democrat","Democrat","Strongly approve","dem","Democrat","Conservative",NA,"Legal in all cases",55,"other","female",FALSE,"Post graduate degree"
"2758",118167238820,0.0608041430984279,44,22,"AZ","04013","Democrat","Democrat","Somewhat approve","dnv/other","Democrat","Moderate",NA,"Legal in all cases",29,"other","male",FALSE,"Some college"
"2759",118166425807,0.729878163335178,44,22,"AZ","04005","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Legal in all cases",56,"white","male",FALSE,"High school or G.E.D."
"2760",118166451570,0.745746407162766,44,22,"AZ","04017","Other/Would not Vote","Other/Would not Vote","Somewhat approve","dnv/other","Democrat","Moderate",NA,"Legal in most cases",20,"other","male",FALSE,"High school or G.E.D."
"2761",118168547787,0.0510248454850237,44,22,"AZ","04017","Other/Would not Vote","Other/Would not Vote","Strongly disapprove","dnv/other",NA,NA,NA,NA,18,"hispanic","male",TRUE,"Did not complete high school"
"2762",118167972667,0.410538313493948,44,22,"AZ","04005","Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in all cases",60,"other","female",FALSE,"College graduate"
"2763",118166289053,0.511089272645503,44,22,"AZ","04025","Republican","Republican","Strongly disapprove","rep","Democrat","Moderate",NA,"Illegal in most cases",35,"other","female",TRUE,"Post graduate degree"
"2764",118167896775,0.720263094246566,44,22,"AZ","04025","Other/Would not Vote","Other/Would not Vote","Strongly disapprove","rep","Independent","Moderate",NA,"Illegal in most cases",60,"other","male",FALSE,"Associate's degree"
"2765",118168418666,0.492379189350089,44,22,"AZ","04025","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,NA,81,"white","male",FALSE,"College graduate"
"2766",118167809098,0.134669433384123,44,22,"AZ","04025","Democrat","Democrat","Strongly approve","dem","Independent","Moderate",NA,"Legal in most cases",46,"other","male",FALSE,"Post graduate degree"
"2767",118168640812,0.357535161151333,44,22,"AZ","04025","Republican","Republican","Strongly disapprove","rep","Independent","Conservative",NA,"Illegal in most cases",71,"white","male",FALSE,"Post graduate degree"
"2768",118165750102,0.731960348296304,44,22,"AZ","04025","Republican","Republican","Strongly disapprove","rep","Independent","Very conservative",NA,"Legal in most cases",59,"white","male",FALSE,"Some college"
"2769",118167984414,0.409725418892248,44,22,"AZ","04025","Democrat","Democrat","Somewhat approve","dem","Independent","Moderate",NA,"Legal in all cases",70,"other","male",FALSE,"College graduate"
"2770",118166247087,1.35633690975663,44,22,"AZ","04025","Democrat","Democrat","Somewhat approve","dem","Democrat","Liberal",NA,"Legal in all cases",80,"white","female",FALSE,"Some college"
"2771",118168642768,0.985595065252306,44,22,"AZ","04025","Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in most cases",67,"white","female",FALSE,"Some college"
"2772",118167522200,0.39614687807236,44,22,"AZ","04025","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Legal in most cases",71,"white","female",FALSE,"College graduate"
"2773",118166320653,0.357535161151333,44,22,"AZ",NA,"Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,"Legal in most cases",70,"white","male",FALSE,"Post graduate degree"
"2774",118166187545,1.23279381516152,44,22,"AZ","04025","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Legal in most cases",76,"white","female",FALSE,"Some college"
"2775",118167115341,0.414791054172925,44,22,"AZ","04025","Republican","Republican","Strongly disapprove","rep","Democrat","Very liberal",NA,"Illegal in all cases",46,"black","male",FALSE,"College graduate"
"2776",118168644938,0.172129403709435,44,22,"AZ","04025","Democrat","Republican","Strongly disapprove","dnv/other","Independent","Moderate",NA,"Legal in most cases",41,"white","male",FALSE,"College graduate"
"2777",118167817217,0.893106651079138,44,22,"AZ","04025","Other/Would not Vote","Other/Would not Vote","Strongly disapprove","dem","Independent","Moderate",NA,"Legal in all cases",27,"other","male",FALSE,"Some college"
"2778",118166042599,0.435590542678179,44,22,"AZ","04025","Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in all cases",74,"white","female",FALSE,"Post graduate degree"
"2779",118168505457,0.718563745392481,44,22,"AZ",NA,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",56,"black","male",FALSE,"High school or G.E.D."
"2780",118165976266,0.80911357516781,44,22,"AZ","04025","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Legal in most cases",65,"white","male",FALSE,"Some college"
"2781",118166324232,1.17205030670166,44,22,"AZ","04025","Republican","Republican","Strongly disapprove","dnv/other","Republican","Moderate",NA,"Legal in most cases",38,"white","male",FALSE,"Some college"
"2782",118166294085,0.807063771719883,44,22,"AZ","04025","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Legal in most cases",66,"white","male",FALSE,"High school or G.E.D."
"2783",118166249158,0.470663497266943,44,22,"AZ","04025","Democrat","Democrat","Somewhat disapprove","dem","Independent","Moderate",NA,"Legal in most cases",33,"white","female",FALSE,"Associate's degree"
"2784",118167549928,0.151894603857593,44,22,"AZ","04025","Republican","Republican","Somewhat disapprove","rep","Republican","Moderate",NA,"Legal in most cases",48,"other","female",FALSE,"Post graduate degree"
"2785",118167616660,0.355808867567907,44,22,"AZ","04025","Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",63,"white","male",FALSE,"Post graduate degree"
"2786",118168126630,0.956231021557557,44,22,"AZ","04025","Republican","Republican","Strongly disapprove","rep","Independent","Moderate",NA,"Legal in most cases",32,"white","male",FALSE,"Associate's degree"
"2787",118167392858,0.394322730440507,44,22,"AZ","04025","Democrat","Democrat","Somewhat approve","dem","Independent","Moderate",NA,"Legal in all cases",50,"white","female",FALSE,"College graduate"
"2788",118168531203,0.729878163335178,44,22,"AZ",NA,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",52,"white","male",FALSE,"High school or G.E.D."
"2789",118168648368,1.23279381516152,44,22,"AZ","04025","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",75,"white","female",FALSE,"Some college"
"2790",118168936331,0.346498524856853,44,22,"AZ","04025","Republican","Republican","Strongly approve","dnv/other","Republican","Conservative",NA,"Legal in most cases",30,"white","male",FALSE,"Associate's degree"
"2791",118166420684,0.761343534470588,44,22,"AZ","04025","Democrat","Democrat","Strongly approve","dem","Independent","Moderate",NA,"Legal in all cases",79,"white","female",FALSE,"Some college"
"2792",118166373653,0.985609561121347,44,22,"AZ","04025","Republican","Republican","Strongly approve","rep","Democrat","Conservative",NA,"Legal in most cases",38,"hispanic","male",TRUE,"Associate's degree"
"2793",118167946627,0.24980527580107,44,22,"AZ","04025","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,NA,76,"white","male",FALSE,"College graduate"
"2794",118167191973,0.358405511025932,44,22,"AZ","04005","Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,"Legal in most cases",52,"white","female",FALSE,"College graduate"
"2795",118167297904,1.11349134637306,44,22,"AZ","04025","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,NA,78,"white","male",FALSE,"Some college"
"2796",118167947628,0.121762885095713,44,22,"AZ","04015","Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,"Legal in all cases",63,"white","female",FALSE,"High school or G.E.D."
"2797",118168795486,1.23279381516152,44,22,"AZ","04015","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",77,"white","female",FALSE,"Some college"
"2798",118166080872,0.80911357516781,44,22,"AZ",NA,"Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,"Legal in most cases",65,"white","male",FALSE,"Associate's degree"
"2799",118167480215,0.808551520174563,44,22,"AZ","04015","Republican","Republican","Somewhat disapprove","rep","Republican","Conservative",NA,NA,59,"white","female",FALSE,"High school or G.E.D."
"2800",118167645560,0.356085627662029,44,22,"AZ","04015","Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in most cases",58,"white","male",FALSE,"College graduate"
"2801",118167519434,0.415115358189136,44,22,"AZ","04015","Democrat","Democrat","Somewhat approve","dem","Independent","Liberal",NA,"Legal in most cases",40,"white","male",FALSE,"Some college"
"2802",118168315096,0.356332510622415,44,22,"AZ","04015","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",64,"white","male",FALSE,"Some college"
"2803",118165583153,0.35816926970459,44,22,"AZ","04015","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",64,"white","female",FALSE,"Post graduate degree"
"2804",118167330015,1.00096266805017,44,22,"AZ","04015","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Legal in all cases",43,"white","female",FALSE,"Associate's degree"
"2805",118166259650,0.895821305131902,44,22,"AZ","04015","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",71,"white","female",FALSE,"Some college"
"2806",118166593068,0.39614687807236,44,22,"AZ","04015","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",71,"white","female",FALSE,"College graduate"
"2807",118166351295,0.206605237178021,44,22,"AZ","04015","Democrat","Democrat","Strongly disapprove","rep","Democrat","Moderate",NA,"Legal in most cases",66,"white","female",FALSE,"Post graduate degree"
"2808",118168475137,0.311151119548942,44,22,"AZ","04015","Republican","Other/Would not Vote","Somewhat disapprove","rep","Republican","Conservative",NA,"Legal in all cases",40,"white","male",FALSE,"High school or G.E.D."
"2809",118167564650,0.412802332030091,44,22,"AZ",NA,"Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,NA,65,"other","female",TRUE,"Post graduate degree"
"2810",118167579513,1.09369668685068,44,22,"AZ","04015","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",38,"hispanic","female",TRUE,"Some college"
"2811",118166243576,0.599797847043099,44,22,"AZ","04015","Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in all cases",75,"white","female",FALSE,"College graduate"
"2812",118167666652,0.731960348296304,44,22,"AZ","04015","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",64,"white","male",FALSE,"Some college"
"2813",118168669803,0.486500475964717,44,22,"AZ","04005","Democrat","Democrat","Somewhat approve","dem","Democrat","Very liberal",NA,"Legal in all cases",42,"white","female",FALSE,"Post graduate degree"
"2814",118165579301,0.895821305131902,44,22,"AZ","04015","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,NA,73,"white","female",FALSE,"Some college"
"2815",118165575664,0.895821305131902,44,22,"AZ","04015","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",73,"white","female",FALSE,"Some college"
"2816",118168279749,0.336667086621082,44,22,"AZ",NA,"Republican","Republican",NA,"rep","Republican","Conservative",NA,"Legal in most cases",52,"hispanic","male",TRUE,"College graduate"
"2817",118166028216,0.444251157894092,44,22,"AZ","04015","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,NA,32,"white","male",FALSE,"College graduate"
"2818",118167313866,0.346711445624555,44,22,"AZ","04001","Democrat","Democrat","Strongly approve","dem","Independent","Liberal",NA,"Legal in all cases",35,"other","female",FALSE,"Associate's degree"
"2819",118166545117,0.370577434234344,44,22,"AZ","04001","Democrat","Democrat","Strongly approve","dem","Independent","Moderate",NA,"Legal in most cases",58,"other","male",FALSE,"Post graduate degree"
"2820",118168475378,0.0280751981504055,44,22,"AZ","04013","Other/Would not Vote","Other/Would not Vote","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",23,"white","male",FALSE,"Some college"
"2821",118167913439,1.31396586972848,44,22,"AZ","04003","Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,NA,26,"white","male",FALSE,"High school or G.E.D."
"2822",118166091651,0.336823075208132,44,22,"AZ","04011","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",50,"other","male",FALSE,"Post graduate degree"
"2823",118167952231,0.288711283535594,44,22,"AZ","04013","Republican","Republican","Somewhat disapprove","dnv/other","Republican","Very conservative",NA,"Illegal in all cases",22,"hispanic","female",TRUE,"Associate's degree"
"2824",118168831805,0.153183667364599,44,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,NA,45,"white","male",FALSE,"Post graduate degree"
"2825",118167980618,0.348395268425186,44,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,"Legal in all cases",49,"hispanic","female",TRUE,"Associate's degree"
"2826",118169376555,0.0145393577007275,44,22,"AZ",NA,NA,NA,"Strongly approve","rep","Independent","Liberal","Climate change",NA,30,"white","female",FALSE,"Post graduate degree"
"2827",118169871814,1.11072047870511,44,22,"AZ",NA,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative","Abortion",NA,99,"white","male",FALSE,"Did not complete high school"
"2828",118169278568,1.30069316667706,44,22,"AZ","54035","Other/Would not Vote","Democrat","Strongly approve","rep","Republican","Moderate","Crime and safety",NA,22,"hispanic","female",TRUE,"High school or G.E.D."
"2829",118169660858,0.0559597744474675,44,22,"AZ",NA,"Republican","Republican","Strongly disapprove","rep","Independent","Conservative","Inflation",NA,18,"hispanic","male",TRUE,"High school or G.E.D."
"2830",118169322080,0.215249266660549,44,22,"AZ","04013","Democrat","Democrat","Strongly disapprove","rep","Independent","Conservative","Inflation",NA,72,"white","female",FALSE,"Post graduate degree"
"2831",118168948831,0.0417892670554838,44,22,"AZ","04013",NA,NA,"Strongly disapprove","dnv/other","Independent","Moderate","Crime and safety",NA,42,"other","female",FALSE,"Post graduate degree"
"2832",118169719033,0.113366687255282,44,22,"AZ","04013","Democrat","Democrat","Somewhat disapprove","dem","Democrat","Conservative","Crime and safety",NA,72,"black","male",FALSE,"Some college"
"2833",118169141684,0.395914409682224,44,22,"AZ","04021","Republican","Republican","Strongly disapprove","rep","Republican","Conservative","Inflation",NA,70,"white","female",FALSE,"Post graduate degree"
"2834",118169626320,1.22195305218126,44,22,"AZ","04013","Democrat","Democrat","Strongly approve","dem","Democrat","Liberal","Guns",NA,39,"white","female",FALSE,"High school or G.E.D."
"2835",118169357978,0.686083053591222,44,22,"AZ","04013",NA,NA,"Strongly disapprove","rep","Independent","Very conservative","Climate change",NA,31,"other","male",TRUE,"High school or G.E.D."
"2836",118169032434,0.60968860625232,44,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Independent","Conservative","Inflation",NA,29,"other","female",FALSE,"College graduate"
"2837",118169530770,0.16872940817552,44,22,"AZ","04013","Democrat","Democrat","Somewhat disapprove","dem","Independent","Moderate","Inflation",NA,50,"white","male",FALSE,"College graduate"
"2838",118169554476,0.485873186382239,44,22,"AZ","04013","Republican","Republican","Somewhat disapprove","dnv/other","Republican","Conservative","Inflation",NA,60,"other","female",FALSE,"College graduate"
"2839",118169314658,0.123049197624463,44,22,"AZ","04013",NA,NA,"Strongly disapprove","dnv/other","Independent","Liberal","Abortion",NA,22,"white","female",FALSE,"Some college"
"2840",118168978236,0.372558946988111,44,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative","Inflation",NA,67,"other","male",FALSE,"Post graduate degree"
"2841",118169511437,0.357535161151333,44,22,"AZ","04013","Democrat","Other/Would not Vote","Strongly disapprove","rep","Independent","Conservative","Guns",NA,68,"white","male",FALSE,"Post graduate degree"
"2842",118169595549,0.80911357516781,44,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative","Inflation",NA,70,"white","male",FALSE,"Some college"
"2843",118169794927,0.336667086621082,44,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative","Inflation",NA,51,"other","male",FALSE,"College graduate"
"2844",118169611370,0.444251157894092,44,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative","Inflation",NA,37,"white","male",FALSE,"College graduate"
"2845",118169052929,0.0632975840890399,44,22,"AZ","04019","Other/Would not Vote","Other/Would not Vote","Somewhat approve","dem","Republican","Liberal","Inflation",NA,31,"hispanic","male",TRUE,"High school or G.E.D."
"2846",118169295315,0.26261478445939,44,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Democrat","Very liberal","Climate change",NA,81,"white","male",FALSE,"Post graduate degree"
"2847",118169601684,0.876298869160871,44,22,"AZ","04019","Democrat","Democrat","Strongly approve","dem","Democrat","Conservative","Inflation",NA,55,"hispanic","female",TRUE,"High school or G.E.D."
"2848",118169584608,0.191781511188355,44,22,"AZ","04019","Democrat","Democrat","Somewhat approve","dem","Democrat","Liberal","Crime and safety",NA,67,"black","female",FALSE,"Post graduate degree"
"2849",118169491147,0.958062690795227,44,22,"AZ","04019","Democrat","Democrat","Somewhat approve","dem","Independent","Moderate","Inflation",NA,44,"white","male",FALSE,"Some college"
"2850",118169742096,0.895821305131902,44,22,"AZ","04015","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative","Inflation",NA,72,"white","female",FALSE,"Some college"
"2851",118168997797,0.16872940817552,44,22,"AZ","06085","Democrat","Democrat","Strongly approve","dem","Independent","Liberal","Climate change",NA,52,"white","male",FALSE,"College graduate"
"2852",118169353193,1.29432401768182,44,22,"AZ","04013","Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,NA,21,"hispanic","male",TRUE,"Some college"
"2853",118169040552,0.382636005191777,44,22,"AZ","04013","Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",35,"white","male",FALSE,"Some college"
"2854",118169653217,0.456358889615204,44,22,"AZ","04013","Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,NA,44,"black","male",FALSE,"College graduate"
"2855",118169330248,0.131468981206662,44,22,"AZ","04013","Democrat","Democrat","Strongly approve","dem","Independent","Conservative",NA,"Legal in all cases",48,"other","male",TRUE,"College graduate"
"2856",118169570625,0.393365159397561,44,22,"AZ","04013","Democrat","Democrat","Somewhat approve","dem","Democrat","Very liberal",NA,"Legal in most cases",70,"white","male",FALSE,"Post graduate degree"
"2857",118169461291,0.323399715927545,44,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",60,"white","male",FALSE,"Post graduate degree"
"2858",118169746107,0.435439523932493,44,22,"AZ","04013","Democrat","Democrat","Somewhat disapprove","dem","Democrat","Moderate",NA,"Legal in most cases",66,"other","female",TRUE,"Some college"
"2859",118169681930,1.43742316275047,44,22,"AZ","04013","Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in all cases",22,"hispanic","female",TRUE,"Some college"
"2860",118169644590,0.435846307635803,44,22,"AZ","04013","Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",74,"white","female",FALSE,"College graduate"
"2861",118169470314,0.124876774886871,44,22,"AZ","04013","Other/Would not Vote","Other/Would not Vote",NA,"dnv/other","Independent","Very liberal",NA,NA,50,"white","male",FALSE,"Some college"
"2862",118169419609,0.0334267577769029,44,22,"AZ",NA,"Other/Would not Vote","Other/Would not Vote","Somewhat approve","dnv/other","Republican","Moderate",NA,"Legal in most cases",37,"asian","female",FALSE,"College graduate"
"2863",118169849317,0.393365159397561,44,22,"AZ","04013","Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,NA,72,"white","male",FALSE,"Post graduate degree"
"2864",118169748217,0.599452132283624,44,22,"AZ","04013","Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in all cases",76,"white","female",FALSE,"Post graduate degree"
"2865",118169423999,0.075721268890253,44,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Independent","Moderate",NA,"Illegal in most cases",20,"white","male",FALSE,"High school or G.E.D."
"2866",118169085109,1.54510506735179,44,22,"AZ","04013","Republican","Republican","Strongly disapprove","dnv/other","Independent","Conservative",NA,"Illegal in most cases",49,"white","female",FALSE,"Some college"
"2867",118169728868,0.358754997327078,44,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Independent","Moderate",NA,"Illegal in all cases",29,"white","male",FALSE,"Some college"
